sid,name,time,latitude,longitude,wind_kt,pressure_hpa,dist2land_km
1981321N13092,UNNAMED,1981-11-20 02:00:00,19.5,91.3,63,,171
1981321N13092,UNNAMED,1981-11-20 03:00:00,19.7,91.3,63,,160
1981321N13092,UNNAMED,1981-11-20 06:00:00,20.1,91.5,60,,115
1981321N13092,UNNAMED,1981-11-20 09:00:00,20.6,91.7,58,,70
1981321N13092,UNNAMED,1981-11-20 12:00:00,20.9,91.8,55,,45
1981321N13092,UNNAMED,1981-11-20 14:00:00,21.2,91.9,53,,20
1981321N13092,UNNAMED,1981-11-20 15:00:00,21.3,91.9,53,,20
1981321N13092,UNNAMED,1981-11-20 18:00:00,21.5,92.0,50,,0
1981339N11089,UNNAMED,1981-12-05 06:00:00,10.8,87.6,20,,729
1981339N11089,UNNAMED,1981-12-05 09:00:00,10.8,86.9,23,,660
1981339N11089,UNNAMED,1981-12-05 12:00:00,10.8,86.4,25,,610
1981339N11089,UNNAMED,1981-12-05 14:00:00,10.8,86.3,25,,601
1981339N11089,UNNAMED,1981-12-05 15:00:00,10.7,86.3,25,,596
1981339N11089,UNNAMED,1981-12-05 18:00:00,10.6,86.5,25,,611
1981339N11089,UNNAMED,1981-12-05 21:00:00,10.3,86.8,25,,626
1981339N11089,UNNAMED,1981-12-06 00:00:00,10.2,87.1,25,,651
1981339N11089,UNNAMED,1981-12-06 02:00:00,10.2,87.2,25,,661
1981339N11089,UNNAMED,1981-12-06 03:00:00,10.3,87.2,25,,666
1981339N11089,UNNAMED,1981-12-06 06:00:00,10.6,87.2,25,,680
1981339N11089,UNNAMED,1981-12-06 09:00:00,11.0,87.2,28,,699
1981339N11089,UNNAMED,1981-12-06 12:00:00,11.4,87.1,30,,709
1981339N11089,UNNAMED,1981-12-06 14:00:00,11.6,87.1,30,,720
1981339N11089,UNNAMED,1981-12-06 15:00:00,11.7,87.1,30,,725
1981339N11089,UNNAMED,1981-12-06 18:00:00,12.0,87.1,30,,729
1981339N11089,UNNAMED,1981-12-06 21:00:00,12.3,87.1,33,,706
1981339N11089,UNNAMED,1981-12-07 00:00:00,12.5,87.0,35,,683
1981339N11089,UNNAMED,1981-12-07 02:00:00,12.7,87.0,35,,668
1981339N11089,UNNAMED,1981-12-07 03:00:00,12.8,87.0,35,,660
1981339N11089,UNNAMED,1981-12-07 06:00:00,13.0,86.9,35,,638
1981339N11089,UNNAMED,1981-12-07 09:00:00,13.3,86.9,38,,617
1981339N11089,UNNAMED,1981-12-07 12:00:00,13.5,86.8,40,,595
1981339N11089,UNNAMED,1981-12-07 14:00:00,13.7,86.7,40,,573
1981339N11089,UNNAMED,1981-12-07 15:00:00,13.7,86.7,40,,573
1981339N11089,UNNAMED,1981-12-07 18:00:00,13.9,86.6,40,,551
1981339N11089,UNNAMED,1981-12-07 21:00:00,14.0,86.5,43,,535
1981339N11089,UNNAMED,1981-12-08 00:00:00,14.1,86.4,45,,520
1981339N11089,UNNAMED,1981-12-08 02:00:00,14.2,86.3,47,,504
1981339N11089,UNNAMED,1981-12-08 03:00:00,14.3,86.3,48,,496
1981339N11089,UNNAMED,1981-12-08 06:00:00,14.5,86.2,50,,472
1981339N11089,UNNAMED,1981-12-08 09:00:00,14.7,86.2,55,,456
1981339N11089,UNNAMED,1981-12-08 12:00:00,14.9,86.2,60,,440
1981339N11089,UNNAMED,1981-12-08 14:00:00,15.1,86.2,62,,422
1981339N11089,UNNAMED,1981-12-08 15:00:00,15.2,86.2,63,,412
1981339N11089,UNNAMED,1981-12-08 18:00:00,15.5,86.3,65,,391
1981339N11089,UNNAMED,1981-12-08 21:00:00,15.7,86.4,68,,380
1981339N11089,UNNAMED,1981-12-09 00:00:00,16.0,86.6,70,,369
1981339N11089,UNNAMED,1981-12-09 02:00:00,16.2,86.6,72,,354
1981339N11089,UNNAMED,1981-12-09 03:00:00,16.3,86.6,73,,346
1981339N11089,UNNAMED,1981-12-09 06:00:00,16.5,86.6,75,,331
1981339N11089,UNNAMED,1981-12-09 09:00:00,16.7,86.7,75,,323
1981339N11089,UNNAMED,1981-12-09 12:00:00,17.0,86.7,75,,299
1981339N11089,UNNAMED,1981-12-09 14:00:00,17.2,86.7,73,,285
1981339N11089,UNNAMED,1981-12-09 15:00:00,17.3,86.7,73,,278
1981339N11089,UNNAMED,1981-12-09 18:00:00,17.8,86.7,70,,242
1981339N11089,UNNAMED,1981-12-09 21:00:00,18.4,86.7,65,,179
1981339N11089,UNNAMED,1981-12-10 00:00:00,19.0,86.8,60,,119
1981339N11089,UNNAMED,1981-12-10 02:00:00,19.4,86.8,58,,79
1981339N11089,UNNAMED,1981-12-10 03:00:00,19.6,86.8,58,,61
1981339N11089,UNNAMED,1981-12-10 06:00:00,20.2,87.0,55,,33
1981339N11089,UNNAMED,1981-12-10 09:00:00,20.8,87.4,53,,41
1981339N11089,UNNAMED,1981-12-10 12:00:00,21.5,87.9,50,,24
1981339N11089,UNNAMED,1981-12-10 14:00:00,21.9,88.2,47,,0
1981339N11089,UNNAMED,1981-12-10 15:00:00,22.1,88.4,45,,0
1981339N11089,UNNAMED,1981-12-10 18:00:00,22.8,89.1,40,,0
1982120N11083,UNNAMED,1982-04-30 06:00:00,11.8,82.4,20,,251
1982120N11083,UNNAMED,1982-04-30 09:00:00,12.1,82.3,23,,232
1982120N11083,UNNAMED,1982-04-30 12:00:00,12.5,82.1,25,,206
1982120N11083,UNNAMED,1982-04-30 14:00:00,12.7,82.1,25,,206
1982120N11083,UNNAMED,1982-04-30 15:00:00,12.8,82.1,25,,202
1982120N11083,UNNAMED,1982-04-30 18:00:00,13.2,82.1,25,,195
1982120N11083,UNNAMED,1982-04-30 21:00:00,13.7,82.1,28,,194
1982120N11083,UNNAMED,1982-05-01 00:00:00,14.1,82.1,30,,197
1982120N11083,UNNAMED,1982-05-01 02:00:00,14.3,82.2,30,,209
1982120N11083,UNNAMED,1982-05-01 03:00:00,14.4,82.3,30,,209
1982120N11083,UNNAMED,1982-05-01 06:00:00,14.7,82.4,30,,193
1982120N11083,UNNAMED,1982-05-01 09:00:00,14.9,82.4,33,,173
1982120N11083,UNNAMED,1982-05-01 12:00:00,15.1,82.5,35,,159
1982120N11083,UNNAMED,1982-05-01 14:00:00,15.2,82.6,35,,153
1982120N11083,UNNAMED,1982-05-01 15:00:00,15.3,82.6,35,,144
1982120N11083,UNNAMED,1982-05-01 18:00:00,15.6,82.9,35,,128
1982120N11083,UNNAMED,1982-05-01 21:00:00,15.8,83.1,38,,123
1982120N11083,UNNAMED,1982-05-02 00:00:00,16.1,83.4,40,,130
1982120N11083,UNNAMED,1982-05-02 02:00:00,16.3,83.6,42,,139
1982120N11083,UNNAMED,1982-05-02 03:00:00,16.3,83.8,43,,158
1982120N11083,UNNAMED,1982-05-02 06:00:00,16.4,84.1,45,,164
1982120N11083,UNNAMED,1982-05-02 09:00:00,16.5,84.5,50,,185
1982120N11083,UNNAMED,1982-05-02 12:00:00,16.6,84.8,55,,200
1982120N11083,UNNAMED,1982-05-02 14:00:00,16.8,85.0,58,,193
1982120N11083,UNNAMED,1982-05-02 15:00:00,16.8,85.1,60,,198
1982120N11083,UNNAMED,1982-05-02 18:00:00,17.0,85.5,65,,207
1982120N11083,UNNAMED,1982-05-02 21:00:00,17.1,85.9,70,,230
1982120N11083,UNNAMED,1982-05-03 00:00:00,17.1,86.3,75,,261
1982120N11083,UNNAMED,1982-05-03 02:00:00,17.1,86.6,78,,284
1982120N11083,UNNAMED,1982-05-03 03:00:00,17.2,86.8,80,,293
1982120N11083,UNNAMED,1982-05-03 06:00:00,17.4,87.4,85,,309
1982120N11083,UNNAMED,1982-05-03 09:00:00,17.4,88.0,90,,336
1982120N11083,UNNAMED,1982-05-03 12:00:00,17.4,88.5,95,,365
1982120N11083,UNNAMED,1982-05-03 14:00:00,17.4,88.9,98,,392
1982120N11083,UNNAMED,1982-05-03 15:00:00,17.4,89.1,100,,406
1982120N11083,UNNAMED,1982-05-03 18:00:00,17.5,89.8,105,,436
1982120N11083,UNNAMED,1982-05-03 21:00:00,17.5,90.3,110,,396
1982120N11083,UNNAMED,1982-05-04 00:00:00,17.5,90.9,115,,340
1982120N11083,UNNAMED,1982-05-04 02:00:00,17.5,91.3,117,,303
1982120N11083,UNNAMED,1982-05-04 03:00:00,17.5,91.6,118,,278
1982120N11083,UNNAMED,1982-05-04 06:00:00,17.5,92.3,120,,222
1982120N11083,UNNAMED,1982-05-04 09:00:00,17.5,93.2,110,,140
1982120N11083,UNNAMED,1982-05-04 12:00:00,17.4,94.0,100,,57
1982120N11083,UNNAMED,1982-05-04 14:00:00,17.4,94.5,93,,10
1982120N11083,UNNAMED,1982-05-04 15:00:00,17.4,94.7,90,,0
1982120N11083,UNNAMED,1982-05-04 18:00:00,17.4,95.3,80,,0
1982120N11083,UNNAMED,1982-05-04 21:00:00,17.5,96.0,68,,0
1982120N11083,UNNAMED,1982-05-05 00:00:00,17.6,96.8,55,,0
1982120N11083,UNNAMED,1982-05-05 02:00:00,17.7,97.1,50,,0
1982120N11083,UNNAMED,1982-05-05 03:00:00,17.8,97.2,48,,0
1982120N11083,UNNAMED,1982-05-05 06:00:00,17.9,97.2,40,,0
1982120N11083,UNNAMED,1982-05-05 09:00:00,18.0,97.3,38,,0
1982120N11083,UNNAMED,1982-05-05 12:00:00,18.1,97.4,35,,0
1982150N13087,UNNAMED,1982-05-30 06:00:00,13.2,87.8,30,,694
1982150N13087,UNNAMED,1982-05-30 09:00:00,13.3,88.1,33,,704
1982150N13087,UNNAMED,1982-05-30 12:00:00,13.4,88.3,35,,698
1982150N13087,UNNAMED,1982-05-30 14:00:00,13.5,88.5,37,,673
1982150N13087,UNNAMED,1982-05-30 15:00:00,13.5,88.6,38,,664
1982150N13087,UNNAMED,1982-05-30 18:00:00,13.6,88.8,40,,639
1982150N13087,UNNAMED,1982-05-30 21:00:00,13.6,88.9,43,,630
1982150N13087,UNNAMED,1982-05-31 00:00:00,13.7,89.1,45,,605
1982150N13087,UNNAMED,1982-05-31 02:00:00,13.8,89.2,47,,591
1982150N13087,UNNAMED,1982-05-31 03:00:00,13.9,89.3,48,,576
1982150N13087,UNNAMED,1982-05-31 06:00:00,14.1,89.6,50,,537
1982150N13087,UNNAMED,1982-05-31 09:00:00,14.4,89.9,53,,495
1982150N13087,UNNAMED,1982-05-31 12:00:00,14.7,90.3,55,990,442
1982150N13087,UNNAMED,1982-05-31 14:00:00,14.8,90.4,55,989,429
1982150N13087,UNNAMED,1982-05-31 15:00:00,14.9,90.5,55,989,415
1982150N13087,UNNAMED,1982-05-31 18:00:00,15.1,90.5,55,988,409
1982150N13087,UNNAMED,1982-05-31 21:00:00,15.4,90.4,50,987,412
1982150N13087,UNNAMED,1982-06-01 00:00:00,15.6,90.3,45,986,419
1982150N13087,UNNAMED,1982-06-01 02:00:00,15.8,90.3,42,985,417
1982150N13087,UNNAMED,1982-06-01 03:00:00,15.9,90.2,40,984,427
1982150N13087,UNNAMED,1982-06-01 06:00:00,16.2,90.2,35,984,428
1982150N13087,UNNAMED,1982-06-01 09:00:00,16.3,90.1,33,984,439
1982150N13087,UNNAMED,1982-06-01 12:00:00,16.4,90.0,30,984,450
1982150N13087,UNNAMED,1982-06-01 14:00:00,16.6,89.9,28,984,463
1982150N13087,UNNAMED,1982-06-01 15:00:00,16.6,89.9,28,984,463
1982150N13087,UNNAMED,1982-06-01 18:00:00,16.9,89.7,25,984,484
1982150N13087,UNNAMED,1982-06-01 21:00:00,17.0,89.6,28,984,475
1982150N13087,UNNAMED,1982-06-02 00:00:00,17.1,89.4,30,984,453
1982150N13087,UNNAMED,1982-06-02 02:00:00,17.3,89.4,30,983,437
1982150N13087,UNNAMED,1982-06-02 03:00:00,17.4,89.3,30,982,421
1982150N13087,UNNAMED,1982-06-02 06:00:00,17.5,89.2,30,982,406
1982150N13087,UNNAMED,1982-06-02 09:00:00,17.7,89.1,33,982,383
1982150N13087,UNNAMED,1982-06-02 12:00:00,17.9,88.9,35,982,352
1982150N13087,UNNAMED,1982-06-02 14:00:00,18.1,88.7,37,981,321
1982150N13087,UNNAMED,1982-06-02 15:00:00,18.1,88.7,38,981,321
1982150N13087,UNNAMED,1982-06-02 18:00:00,18.3,88.5,40,979,291
1982150N13087,UNNAMED,1982-06-02 21:00:00,18.5,88.4,43,978,268
1982150N13087,UNNAMED,1982-06-03 00:00:00,18.8,88.2,45,976,229
1982150N13087,UNNAMED,1982-06-03 02:00:00,18.9,88.0,48,973,207
1982150N13087,UNNAMED,1982-06-03 03:00:00,18.9,87.9,50,972,199
1982150N13087,UNNAMED,1982-06-03 06:00:00,19.3,87.5,55,960,139
1982150N13087,UNNAMED,1982-06-03 09:00:00,19.5,87.3,55,952,109
1982150N13087,UNNAMED,1982-06-03 12:00:00,19.9,86.9,55,952,49
1982150N13087,UNNAMED,1982-06-03 14:00:00,20.2,86.7,52,952,11
1982150N13087,UNNAMED,1982-06-03 15:00:00,20.4,86.6,50,952,0
1982150N13087,UNNAMED,1982-06-03 18:00:00,20.9,86.3,45,952,0
1982150N13087,UNNAMED,1982-06-03 21:00:00,21.3,86.0,43,961,0
1982150N13087,UNNAMED,1982-06-04 00:00:00,21.7,85.6,40,970,0
1982150N13087,UNNAMED,1982-06-04 02:00:00,22.1,85.4,37,978,0
1982150N13087,UNNAMED,1982-06-04 03:00:00,22.2,85.3,35,982,0
1982150N13087,UNNAMED,1982-06-04 06:00:00,22.7,84.9,30,986,0
1982150N13087,UNNAMED,1982-06-04 08:00:00,22.8,84.7,33,987,0
1982150N13087,UNNAMED,1982-06-04 09:00:00,22.8,84.5,33,987,0
1982150N13087,UNNAMED,1982-06-04 12:00:00,23.0,84.0,30,988,0
1982150N13087,UNNAMED,1982-06-04 15:00:00,23.5,83.3,30,988,0
1982150N13087,UNNAMED,1982-06-04 18:00:00,24.0,82.5,30,988,0
1982150N13087,UNNAMED,1982-06-04 21:00:00,24.2,81.5,28,989,0
1982150N13087,UNNAMED,1982-06-05 00:00:00,24.5,81.0,25,990,0
1982150N13087,UNNAMED,1982-06-05 03:00:00,25.0,81.5,20,991,0
1982168N23090,UNNAMED,1982-06-17 03:00:00,23.0,90.0,25,,0
1982168N23090,UNNAMED,1982-06-17 06:00:00,23.2,90.2,25,,0
1982168N23090,UNNAMED,1982-06-17 09:00:00,23.3,90.3,25,,0
1982168N23090,UNNAMED,1982-06-17 12:00:00,23.5,90.5,25,,0
1982168N23090,UNNAMED,1982-06-18 03:00:00,25.0,92.0,25,,0
1982196N20069,UNNAMED,1982-07-15 03:00:00,20.5,69.0,25,,137
1982196N20069,UNNAMED,1982-07-15 06:00:00,20.7,68.7,25,,144
1982196N20069,UNNAMED,1982-07-15 09:00:00,20.8,68.3,25,,167
1982196N20069,UNNAMED,1982-07-15 12:00:00,21.0,68.0,25,,172
1982196N20069,UNNAMED,1982-07-16 03:00:00,22.5,67.0,25,,157
1982199N18088,UNNAMED,1982-07-18 03:00:00,18.0,88.0,25,,279
1982199N18088,UNNAMED,1982-07-18 06:00:00,18.1,87.6,27,,247
1982199N18088,UNNAMED,1982-07-18 09:00:00,18.2,87.3,28,,222
1982199N18088,UNNAMED,1982-07-18 12:00:00,18.3,87.0,30,,200
1982199N18088,UNNAMED,1982-07-18 15:00:00,18.4,86.7,30,,179
1982199N18088,UNNAMED,1982-07-18 18:00:00,18.4,86.5,30,,172
1982199N18088,UNNAMED,1982-07-18 21:00:00,18.5,86.2,30,,149
1982199N18088,UNNAMED,1982-07-19 00:00:00,18.5,86.0,30,,138
1982199N18088,UNNAMED,1982-07-19 03:00:00,18.5,86.0,30,,138
1982199N18088,UNNAMED,1982-07-19 06:00:00,18.7,85.8,30,,109
1982199N18088,UNNAMED,1982-07-19 09:00:00,18.9,85.6,28,,79
1982199N18088,UNNAMED,1982-07-19 12:00:00,19.0,85.5,25,,64
1982199N18088,UNNAMED,1982-07-19 15:00:00,19.1,85.4,24,,49
1982199N18088,UNNAMED,1982-07-19 18:00:00,19.3,85.2,23,,22
1982199N18088,UNNAMED,1982-07-19 21:00:00,19.4,85.1,21,,10
1982199N18088,UNNAMED,1982-07-20 00:00:00,19.5,85.0,20,,0
1982214N23090,UNNAMED,1982-08-02 03:00:00,23.0,90.0,25,,0
1982214N23090,UNNAMED,1982-08-02 06:00:00,22.9,90.0,25,,0
1982214N23090,UNNAMED,1982-08-02 09:00:00,22.9,90.0,25,,0
1982214N23090,UNNAMED,1982-08-02 12:00:00,23.0,90.0,25,,0
1982214N23090,UNNAMED,1982-08-03 03:00:00,25.0,90.0,25,,0
1982214N23090,UNNAMED,1982-08-03 06:00:00,25.2,90.2,25,,0
1982214N23090,UNNAMED,1982-08-03 09:00:00,25.4,90.4,25,,0
1982214N23090,UNNAMED,1982-08-03 12:00:00,25.5,90.5,25,,0
1982214N23090,UNNAMED,1982-08-04 03:00:00,25.7,89.5,25,,0
1982224N20089,UNNAMED,1982-08-12 03:00:00,20.0,88.5,25,,174
1982224N20089,UNNAMED,1982-08-12 06:00:00,20.2,88.2,25,,136
1982224N20089,UNNAMED,1982-08-12 09:00:00,20.3,87.8,25,,94
1982224N20089,UNNAMED,1982-08-12 12:00:00,20.5,87.5,25,,56
1982224N20089,UNNAMED,1982-08-12 15:00:00,20.5,87.3,25,,38
1982224N20089,UNNAMED,1982-08-12 18:00:00,20.5,87.0,25,,15
1982230N21088,UNNAMED,1982-08-18 03:00:00,21.0,88.0,25,,70
1982230N21088,UNNAMED,1982-08-18 06:00:00,21.2,87.8,25,,55
1982230N21088,UNNAMED,1982-08-18 09:00:00,21.3,87.7,25,,44
1982230N21088,UNNAMED,1982-08-18 12:00:00,21.5,87.5,25,,15
1982230N21088,UNNAMED,1982-08-19 03:00:00,22.0,86.5,25,,0
1982230N21088,UNNAMED,1982-08-19 06:00:00,22.1,86.3,25,,0
1982230N21088,UNNAMED,1982-08-19 09:00:00,22.1,86.2,25,,0
1982230N21088,UNNAMED,1982-08-19 12:00:00,22.2,86.0,25,,0
1982237N26080,UNNAMED,1982-08-25 03:00:00,26.0,80.0,25,,0
1982239N19089,UNNAMED,1982-08-27 03:00:00,19.0,88.5,25,,238
1982239N19089,UNNAMED,1982-08-27 06:00:00,19.4,88.3,25,,195
1982239N19089,UNNAMED,1982-08-27 09:00:00,19.7,88.1,25,,160
1982239N19089,UNNAMED,1982-08-27 12:00:00,20.0,88.0,25,,130
1982239N19089,UNNAMED,1982-08-28 03:00:00,21.0,88.0,25,,70
1982239N19089,UNNAMED,1982-08-28 06:00:00,21.1,88.0,25,,59
1982239N19089,UNNAMED,1982-08-28 09:00:00,21.2,87.9,25,,54
1982239N19089,UNNAMED,1982-08-28 12:00:00,21.2,87.7,25,,54
1982239N19089,UNNAMED,1982-08-29 03:00:00,20.5,85.5,25,,0
1982239N19089,UNNAMED,1982-08-29 06:00:00,20.6,85.3,25,,0
1982239N19089,UNNAMED,1982-08-29 09:00:00,20.8,85.1,25,,0
1982239N19089,UNNAMED,1982-08-29 12:00:00,21.0,85.0,25,,0
1982239N19089,UNNAMED,1982-08-30 03:00:00,22.0,85.0,25,,0
1982239N19089,UNNAMED,1982-08-30 06:00:00,22.3,85.0,25,,0
1982239N19089,UNNAMED,1982-08-30 09:00:00,22.7,85.0,25,,0
1982239N19089,UNNAMED,1982-08-30 12:00:00,23.0,85.0,25,,0
1982239N19089,UNNAMED,1982-08-31 03:00:00,24.0,84.5,25,,0
1982239N19089,UNNAMED,1982-08-31 06:00:00,24.4,83.7,25,,0
1982239N19089,UNNAMED,1982-08-31 09:00:00,24.7,82.8,25,,0
1982239N19089,UNNAMED,1982-08-31 12:00:00,25.0,82.0,25,,0
1982239N19089,UNNAMED,1982-09-01 03:00:00,25.0,81.5,20,,0
1982239N19089,UNNAMED,1982-09-01 06:00:00,25.0,81.4,20,,0
1982239N19089,UNNAMED,1982-09-01 09:00:00,25.0,81.4,20,,0
1982239N19089,UNNAMED,1982-09-01 12:00:00,25.0,81.3,20,,0
1982239N19089,UNNAMED,1982-09-02 03:00:00,25.0,81.0,20,,0
1982239N19089,UNNAMED,1982-09-02 06:00:00,25.1,80.7,20,,0
1982239N19089,UNNAMED,1982-09-02 09:00:00,25.3,80.4,20,,0
1982239N19089,UNNAMED,1982-09-02 12:00:00,25.5,80.0,20,,0
1982252N18089,UNNAMED,1982-09-09 03:00:00,18.0,89.0,25,,352
1982252N18089,UNNAMED,1982-09-09 06:00:00,18.2,88.3,25,,283
1982252N18089,UNNAMED,1982-09-09 09:00:00,18.3,87.7,25,,234
1982252N18089,UNNAMED,1982-09-09 12:00:00,18.5,87.0,25,,179
1982252N18089,UNNAMED,1982-09-10 03:00:00,20.5,85.5,25,,0
1982272N22092,UNNAMED,1982-09-29 00:00:00,22.0,91.5,30,,38
1982272N22092,UNNAMED,1982-09-29 03:00:00,22.5,92.0,30,,0
1982274N13071,UNNAMED,1982-10-01 03:00:00,13.5,71.0,25,,360
1982274N13071,UNNAMED,1982-10-01 06:00:00,13.7,70.7,27,,378
1982274N13071,UNNAMED,1982-10-01 09:00:00,13.8,70.3,28,,414
1982274N13071,UNNAMED,1982-10-01 12:00:00,14.0,70.0,30,,436
1982274N13071,UNNAMED,1982-10-02 03:00:00,14.5,69.0,25,,512
1982287N13091,UNNAMED,1982-10-13 18:00:00,13.4,91.4,25,,418
1982287N13091,UNNAMED,1982-10-13 20:00:00,13.4,91.4,27,,418
1982287N13091,UNNAMED,1982-10-13 21:00:00,13.4,91.3,28,,426
1982287N13091,UNNAMED,1982-10-14 00:00:00,13.7,90.9,30,,438
1982287N13091,UNNAMED,1982-10-14 02:00:00,13.8,90.6,30,,458
1982287N13091,UNNAMED,1982-10-14 03:00:00,13.9,90.4,30,,471
1982287N13091,UNNAMED,1982-10-14 06:00:00,14.1,89.8,30,,518
1982287N13091,UNNAMED,1982-10-14 09:00:00,14.4,89.2,30,,565
1982287N13091,UNNAMED,1982-10-14 12:00:00,14.7,88.6,30,,618
1982287N13091,UNNAMED,1982-10-14 14:00:00,14.8,88.2,32,,586
1982287N13091,UNNAMED,1982-10-14 15:00:00,14.8,88.0,33,,571
1982287N13091,UNNAMED,1982-10-14 18:00:00,14.9,87.5,35,,525
1982287N13091,UNNAMED,1982-10-14 21:00:00,14.9,87.0,38,,490
1982287N13091,UNNAMED,1982-10-15 00:00:00,14.9,86.5,40,,458
1982287N13091,UNNAMED,1982-10-15 02:00:00,14.9,86.2,40,,440
1982287N13091,UNNAMED,1982-10-15 03:00:00,15.0,86.1,40,,424
1982287N13091,UNNAMED,1982-10-15 06:00:00,15.1,85.7,40,,386
1982287N13091,UNNAMED,1982-10-15 09:00:00,15.2,85.3,43,,349
1982287N13091,UNNAMED,1982-10-15 12:00:00,15.4,84.9,45,,305
1982287N13091,UNNAMED,1982-10-15 14:00:00,15.5,84.6,45,,274
1982287N13091,UNNAMED,1982-10-15 15:00:00,15.6,84.5,45,,260
1982287N13091,UNNAMED,1982-10-15 18:00:00,15.8,84.0,45,,202
1982287N13091,UNNAMED,1982-10-15 21:00:00,16.0,83.6,48,,154
1982287N13091,UNNAMED,1982-10-16 00:00:00,16.2,83.2,50,,105
1982287N13091,UNNAMED,1982-10-16 02:00:00,16.3,82.9,50,,72
1982287N13091,UNNAMED,1982-10-16 03:00:00,16.3,82.8,50,,63
1982287N13091,UNNAMED,1982-10-16 06:00:00,16.5,82.4,50,,15
1982287N13091,UNNAMED,1982-10-16 09:00:00,16.6,82.1,45,,0
1982287N13091,UNNAMED,1982-10-16 12:00:00,16.8,81.9,40,,0
1982287N13091,UNNAMED,1982-10-16 14:00:00,16.9,81.7,37,,0
1982287N13091,UNNAMED,1982-10-16 15:00:00,16.9,81.6,35,,0
1982287N13091,UNNAMED,1982-10-16 18:00:00,17.1,81.4,30,,0
1982290N09084,UNNAMED,1982-10-16 12:00:00,9.4,84.0,25,990,307
1982290N09084,UNNAMED,1982-10-17 06:00:00,10.2,83.4,40,,294
1982290N09084,UNNAMED,1982-10-17 09:00:00,10.5,83.2,43,,295
1982290N09084,UNNAMED,1982-10-17 12:00:00,10.9,83.0,45,992,300
1982290N09084,UNNAMED,1982-10-17 14:00:00,11.1,82.8,47,993,297
1982290N09084,UNNAMED,1982-10-17 15:00:00,11.2,82.7,48,993,297
1982290N09084,UNNAMED,1982-10-17 18:00:00,11.6,82.3,50,994,249
1982290N09084,UNNAMED,1982-10-17 21:00:00,11.8,82.0,50,990,210
1982290N09084,UNNAMED,1982-10-18 00:00:00,12.1,81.7,50,986,169
1982290N09084,UNNAMED,1982-10-18 02:00:00,12.3,81.6,48,983,153
1982290N09084,UNNAMED,1982-10-18 03:00:00,12.4,81.5,48,982,141
1982290N09084,UNNAMED,1982-10-18 06:00:00,12.8,81.2,45,982,108
1982290N09084,UNNAMED,1982-10-18 09:00:00,13.2,80.9,40,982,65
1982290N09084,UNNAMED,1982-10-18 12:00:00,13.7,80.5,35,982,21
1982290N09084,UNNAMED,1982-10-18 14:00:00,13.9,80.3,38,983,10
1982290N09084,UNNAMED,1982-10-18 15:00:00,14.0,80.2,40,984,10
1982290N09084,UNNAMED,1982-10-18 18:00:00,14.4,79.9,45,986,0
1982290N09084,UNNAMED,1982-10-18 21:00:00,14.7,79.7,38,991,0
1982290N09084,UNNAMED,1982-10-19 00:00:00,15.0,79.5,30,995,0
1982290N09084,UNNAMED,1982-10-19 02:00:00,15.0,79.2,30,996,0
1982290N09084,UNNAMED,1982-10-19 03:00:00,15.0,79.0,30,996,0
1982290N09084,UNNAMED,1982-10-19 06:00:00,15.2,78.7,28,996,0
1982290N09084,UNNAMED,1982-10-19 09:00:00,15.6,78.5,27,997,0
1982290N09084,UNNAMED,1982-10-19 12:00:00,16.0,78.5,25,997,0
1982290N09084,UNNAMED,1982-10-20 03:00:00,17.0,78.5,20,998,0
1982290N09084,UNNAMED,1982-10-20 06:00:00,17.3,78.4,20,998,0
1982290N09084,UNNAMED,1982-10-20 09:00:00,17.7,78.3,20,998,0
1982290N09084,UNNAMED,1982-10-20 12:00:00,18.0,78.3,20,998,0
1982290N09084,UNNAMED,1982-10-21 03:00:00,19.0,79.2,20,998,0
1982290N09084,UNNAMED,1982-10-21 06:00:00,19.6,79.7,20,998,0
1982290N09084,UNNAMED,1982-10-21 09:00:00,20.2,80.3,20,998,0
1982290N09084,UNNAMED,1982-10-21 12:00:00,21.0,81.0,20,998,0
1982309N12066,UNNAMED,1982-11-04 12:00:00,11.5,66.0,25,999,945
1982309N12066,UNNAMED,1982-11-04 14:00:00,11.2,65.4,26,999,1018
1982309N12066,UNNAMED,1982-11-04 15:00:00,11.2,65.3,26,999,1028
1982309N12066,UNNAMED,1982-11-04 18:00:00,11.2,65.0,25,998,1058
1982309N12066,UNNAMED,1982-11-04 21:00:00,11.4,64.6,28,998,1088
1982309N12066,UNNAMED,1982-11-05 00:00:00,11.7,64.3,30,997,1070
1982309N12066,UNNAMED,1982-11-05 02:00:00,11.9,64.1,30,996,1042
1982309N12066,UNNAMED,1982-11-05 03:00:00,12.1,64.0,30,995,1018
1982309N12066,UNNAMED,1982-11-05 06:00:00,12.3,64.0,30,995,1001
1982309N12066,UNNAMED,1982-11-05 09:00:00,12.4,64.2,30,994,1007
1982309N12066,UNNAMED,1982-11-05 12:00:00,12.5,64.4,30,994,1013
1982309N12066,UNNAMED,1982-11-05 14:00:00,12.6,64.5,30,994,1013
1982309N12066,UNNAMED,1982-11-05 15:00:00,12.6,64.5,30,994,1013
1982309N12066,UNNAMED,1982-11-05 18:00:00,12.8,64.6,30,993,1005
1982309N12066,UNNAMED,1982-11-05 21:00:00,12.9,64.8,33,993,999
1982309N12066,UNNAMED,1982-11-06 00:00:00,13.2,65.0,35,992,965
